player_id,team_id,matches,goals,shirt_number,debut,coach_id,debut_game_id,career_state
203540,12933,28,0,6,,24989.0,2315546.0,RECENT_NATIONAL_PLAYER
203853,3699,76,12,17,,5164.0,2429575.0,CURRENT_NATIONAL_PLAYER
204045,16274,12,1,10,,5982.0,2676461.0,RETIRED_NATIONAL_PLAYER
204069,3503,81,3,14,,9865.0,2673842.0,CURRENT_NATIONAL_PLAYER
204047,3503,42,1,21,,9865.0,2673842.0,CURRENT_NATIONAL_PLAYER
204047,24965,14,3,21,,7962.0,2445680.0,RETIRED_NATIONAL_PLAYER
204047,25792,4,0,2,,8140.0,4235211.0,RETIRED_NATIONAL_PLAYER
204141,16783,19,0,0,,2898.0,2547428.0,RETIRED_NATIONAL_PLAYER
204294,3557,2,1,0,,2451.0,2814954.0,RETIRED_NATIONAL_PLAYER
204294,3582,61,3,14,,552.0,2930317.0,CURRENT_NATIONAL_PLAYER
205054,3503,46,0,6,,9865.0,2445499.0,CURRENT_NATIONAL_PLAYER
20506,6303,182,28,18,,2318.0,2381961.0,RECENT_NATIONAL_PLAYER
205227,6133,62,10,4,,6236.0,2650045.0,CURRENT_NATIONAL_PLAYER
205533,19758,7,0,19,,10945.0,3794462.0,CURRENT_NATIONAL_PLAYER
205550,14635,25,3,0,,38283.0,2988457.0,CURRENT_NATIONAL_PLAYER
205550,23101,5,0,0,,3998.0,3969524.0,RETIRED_NATIONAL_PLAYER
205550,23658,6,0,0,,1535.0,2492816.0,RETIRED_NATIONAL_PLAYER
205757,5148,1,0,1,,25235.0,3716539.0,CURRENT_NATIONAL_PLAYER
205938,3556,78,11,15,,10463.0,2504242.0,CURRENT_NATIONAL_PLAYER
206040,6303,119,42,9,,5108.0,2289045.0,CURRENT_NATIONAL_PLAYER
206225,3671,8,0,14,,458.0,4476836.0,CURRENT_NATIONAL_PLAYER
206844,3851,14,0,12,,24577.0,3076060.0,CURRENT_NATIONAL_PLAYER
206843,3438,58,1,14,,3896.0,2372280.0,CURRENT_NATIONAL_PLAYER
206888,3699,18,0,1,,45350.0,3450812.0,CURRENT_NATIONAL_PLAYER
206947,23101,6,1,0,,3998.0,2262066.0,RETIRED_NATIONAL_PLAYER
206947,25250,6,1,0,,,,RETIRED_NATIONAL_PLAYER
207006,32364,12,1,20,,3.0,4355708.0,RECENT_NATIONAL_PLAYER
207015,3379,22,7,18,,1870.0,2661650.0,RETIRED_NATIONAL_PLAYER
207061,9171,6,0,3,,39848.0,3700830.0,CURRENT_NATIONAL_PLAYER
207623,5148,68,2,6,,24260.0,2644424.0,CURRENT_NATIONAL_PLAYER
207834,3575,76,0,1,,23152.0,2361396.0,CURRENT_NATIONAL_PLAYER
207843,9171,12,0,1,,837.0,3009584.0,CURRENT_NATIONAL_PLAYER
207931,8605,5,0,1,,529.0,3537626.0,RECENT_NATIONAL_PLAYER
208095,8595,2,2,10,,30518.0,2521737.0,RETIRED_NATIONAL_PLAYER
208095,23487,1,0,0,,,4236496.0,RETIRED_NATIONAL_PLAYER
208095,24978,1,0,0,,,,RETIRED_NATIONAL_PLAYER
208095,41525,1,0,0,,,,RETIRED_NATIONAL_PLAYER
208095,46607,1,0,18,,,,RETIRED_NATIONAL_PLAYER
208095,57021,4,2,0,,,,RETIRED_NATIONAL_PLAYER
208166,3442,2,0,22,,12950.0,3462423.0,CURRENT_NATIONAL_PLAYER
208172,3442,6,0,3,,2472.0,3716465.0,RECENT_NATIONAL_PLAYER
208244,3583,5,0,0,,14208.0,3667644.0,CURRENT_NATIONAL_PLAYER
208690,3447,46,11,9,,16059.0,3046187.0,RECENT_NATIONAL_PLAYER
208772,3380,1,0,12,,2638.0,4198454.0,CURRENT_NATIONAL_PLAYER
208880,3670,10,1,0,,16268.0,3253195.0,CURRENT_NATIONAL_PLAYER
209513,3700,14,0,16,,10819.0,2508513.0,RECENT_NATIONAL_PLAYER
209583,16868,8,3,0,,4464.0,2578309.0,RETIRED_NATIONAL_PLAYER
209583,17622,1,0,0,,4464.0,2428352.0,RETIRED_NATIONAL_PLAYER
209649,3447,23,4,22,,16059.0,3024161.0,CURRENT_NATIONAL_PLAYER
209992,3614,72,30,0,,35673.0,3268240.0,CURRENT_NATIONAL_PLAYER
21046,8771,22,0,13,,,,RETIRED_NATIONAL_PLAYER
21046,21102,23,4,0,,,3977379.0,RETIRED_NATIONAL_PLAYER
21046,25565,3,1,0,,,,RETIRED_NATIONAL_PLAYER
21046,25793,14,2,0,,,,RETIRED_NATIONAL_PLAYER
21046,34690,11,1,0,,,,RETIRED_NATIONAL_PLAYER
210689,3699,3,0,11,,10892.0,4284274.0,RECENT_NATIONAL_PLAYER
210951,14666,82,1,0,,5928.0,1133997.0,CURRENT_NATIONAL_PLAYER
211060,5598,20,0,4,,22575.0,3160362.0,RECENT_NATIONAL_PLAYER
211148,15234,10,1,5,,6550.0,3708124.0,CURRENT_NATIONAL_PLAYER
211251,3504,52,11,11,,5595.0,1176694.0,RECENT_NATIONAL_PLAYER
211420,3584,40,1,15,,34235.0,2513485.0,RECENT_NATIONAL_PLAYER
211796,5129,52,8,0,,6178.0,1164928.0,CURRENT_NATIONAL_PLAYER
211878,3956,59,6,2,,22512.0,1125681.0,CURRENT_NATIONAL_PLAYER
212191,6187,4,0,24,,17919.0,3647807.0,RECENT_NATIONAL_PLAYER
212723,3384,45,0,15,,1315.0,2992448.0,RECENT_NATIONAL_PLAYER
212729,15736,23,3,12,,13529.0,3015964.0,RECENT_NATIONAL_PLAYER
212832,3378,47,5,10,,21167.0,2429541.0,CURRENT_NATIONAL_PLAYER
212862,3375,2,0,13,,20031.0,4317768.0,CURRENT_NATIONAL_PLAYER
213035,14163,50,2,20,,15825.0,1161100.0,RECENT_NATIONAL_PLAYER
213268,3582,95,17,7,,552.0,2293201.0,CURRENT_NATIONAL_PLAYER
213614,3504,37,3,5,,23984.0,2861436.0,CURRENT_NATIONAL_PLAYER
213715,3582,49,2,4,,10324.0,3541590.0,RECENT_NATIONAL_PLAYER
214073,3443,1,0,23,,8275.0,3595316.0,RECENT_NATIONAL_PLAYER
214250,3669,75,0,2,,10419.0,2429537.0,CURRENT_NATIONAL_PLAYER
214538,3816,62,6,15,,2541.0,3001834.0,RECENT_NATIONAL_PLAYER
214666,3864,63,3,14,,29694.0,3024594.0,RECENT_NATIONAL_PLAYER
214776,40453,0,0,0,,,2437810.0,CURRENT_NATIONAL_PLAYER
214798,3433,30,7,23,,181.0,3542924.0,RECENT_NATIONAL_PLAYER
214835,25514,5,0,11,,,,CURRENT_NATIONAL_PLAYER
215094,3379,0,0,13,,,,RECENT_NATIONAL_PLAYER
215125,15977,0,0,19,,,3498565.0,RECENT_NATIONAL_PLAYER
215390,3581,83,4,15,,29721.0,2303490.0,CURRENT_NATIONAL_PLAYER
215592,3446,16,2,20,,6653.0,3131131.0,CURRENT_NATIONAL_PLAYER
215679,3434,13,2,0,,34042.0,3911848.0,CURRENT_NATIONAL_PLAYER
215679,9323,5,1,14,,1733.0,2546075.0,RETIRED_NATIONAL_PLAYER
215679,10831,3,0,0,,18437.0,1184224.0,RETIRED_NATIONAL_PLAYER
215679,23101,2,0,0,,3998.0,2359028.0,RETIRED_NATIONAL_PLAYER
215679,23658,1,1,0,,3998.0,2500875.0,RETIRED_NATIONAL_PLAYER
215810,3864,1,0,12,,20850.0,4339136.0,CURRENT_NATIONAL_PLAYER
216443,32364,0,0,0,,,,CURRENT_NATIONAL_PLAYER
216569,3591,21,2,13,,430.0,2843467.0,RECENT_NATIONAL_PLAYER
216603,3381,42,5,17,,805.0,3011752.0,CURRENT_NATIONAL_PLAYER
216758,3437,1,0,27,,62271.0,3116527.0,RETIRED_NATIONAL_PLAYER
217073,3560,47,1,2,,26236.0,2569527.0,CURRENT_NATIONAL_PLAYER
217111,11944,4,2,15,,4084.0,2361419.0,RETIRED_NATIONAL_PLAYER
217111,16341,1,0,0,,11993.0,1173570.0,RETIRED_NATIONAL_PLAYER
217111,16342,3,1,10,,20356.0,2264604.0,RETIRED_NATIONAL_PLAYER
217879,3503,57,0,13,,9865.0,3283405.0,CURRENT_NATIONAL_PLAYER
218299,3445,9,1,10,,2867.0,2643541.0,RECENT_NATIONAL_PLAYER
218299,21102,1,0,0,,2085.0,3953654.0,RETIRED_NATIONAL_PLAYER
218299,22987,2,0,0,,8709.0,4502503.0,RETIRED_NATIONAL_PLAYER
220458,15358,15,0,21,,47570.0,4195011.0,CURRENT_NATIONAL_PLAYER
220635,3468,28,3,9,,16090.0,3772963.0,RECENT_NATIONAL_PLAYER
220793,3439,2,0,6,,3592.0,2695281.0,CURRENT_NATIONAL_PLAYER
220878,3856,82,3,0,,,,CURRENT_NATIONAL_PLAYER
221150,3815,84,0,21,,22022.0,2256635.0,CURRENT_NATIONAL_PLAYER
221151,3955,66,10,0,,22695.0,2315540.0,CURRENT_NATIONAL_PLAYER
221624,3505,30,0,22,,3210.0,2971188.0,RECENT_NATIONAL_PLAYER
221873,16783,5,0,0,,2898.0,2549378.0,RETIRED_NATIONAL_PLAYER
221958,3699,63,17,9,,45350.0,2992450.0,RECENT_NATIONAL_PLAYER
222332,3669,45,1,3,,10419.0,2429447.0,RECENT_NATIONAL_PLAYER
222385,14162,111,6,12,,14645.0,2510924.0,CURRENT_NATIONAL_PLAYER
222669,14162,116,20,16,,,,CURRENT_NATIONAL_PLAYER
222732,17761,7,0,18,,85865.0,4169319.0,RECENT_NATIONAL_PLAYER
222813,3438,28,0,20,,1300.0,2680073.0,RECENT_NATIONAL_PLAYER
222855,3557,19,0,16,,2451.0,3047408.0,CURRENT_NATIONAL_PLAYER
222876,8595,10,1,0,,30518.0,2521737.0,RETIRED_NATIONAL_PLAYER
222876,23487,7,1,0,,,,RETIRED_NATIONAL_PLAYER
223522,16783,19,0,0,,9253.0,2619642.0,RETIRED_NATIONAL_PLAYER
223864,8595,15,0,13,,30518.0,2365992.0,RETIRED_NATIONAL_PLAYER
223864,53805,3,0,5,,30518.0,2688651.0,RETIRED_NATIONAL_PLAYER
223908,14162,81,4,17,,14645.0,3548446.0,CURRENT_NATIONAL_PLAYER
223920,3443,5,0,13,,8275.0,4284292.0,CURRENT_NATIONAL_PLAYER
223967,3383,49,5,20,,2450.0,3131711.0,CURRENT_NATIONAL_PLAYER
223974,3383,44,2,5,,2450.0,3149726.0,CURRENT_NATIONAL_PLAYER
223979,3383,45,4,4,,2450.0,3018357.0,CURRENT_NATIONAL_PLAYER
224161,5598,60,0,1,,2146.0,2539150.0,CURRENT_NATIONAL_PLAYER
224669,3584,40,0,16,,7628.0,2838803.0,RECENT_NATIONAL_PLAYER
224672,3584,51,4,10,,7628.0,2838789.0,CURRENT_NATIONAL_PLAYER
225015,13485,29,1,15,,5218.0,3543542.0,RECENT_NATIONAL_PLAYER
225020,15232,2,2,9,,21482.0,2310908.0,RECENT_NATIONAL_PLAYER
225068,3433,0,0,20,,,,RECENT_NATIONAL_PLAYER
225161,3300,60,0,21,,782.0,2638016.0,CURRENT_NATIONAL_PLAYER
225342,3589,21,2,11,,14238.0,3024025.0,RECENT_NATIONAL_PLAYER
225393,3668,33,0,6,,10513.0,3464710.0,RECENT_NATIONAL_PLAYER
225657,3383,33,3,15,,531.0,2643582.0,CURRENT_NATIONAL_PLAYER
225744,3380,14,3,9,,2638.0,3149806.0,RECENT_NATIONAL_PLAYER
225929,22514,1,0,0,,,,CURRENT_NATIONAL_PLAYER
225984,3439,1,0,8,,4724.0,4420130.0,RECENT_NATIONAL_PLAYER
22614,3380,28,7,17,,625.0,1078434.0,RETIRED_NATIONAL_PLAYER
226524,3440,27,0,2,,2540.0,2951017.0,CURRENT_NATIONAL_PLAYER
226739,3433,2,0,5,,20038.0,4430726.0,RECENT_NATIONAL_PLAYER
226971,13497,24,0,5,,28090.0,3028884.0,RECENT_NATIONAL_PLAYER
227110,3444,1,0,5,,1595.0,4198443.0,RECENT_NATIONAL_PLAYER
227347,3394,33,2,6,,320.0,3131694.0,RECENT_NATIONAL_PLAYER
227538,11953,40,0,5,,4481.0,3131702.0,CURRENT_NATIONAL_PLAYER
228444,15359,24,2,5,,17821.0,3421079.0,RECENT_NATIONAL_PLAYER
228444,16342,1,0,15,,20356.0,2370780.0,RETIRED_NATIONAL_PLAYER
228645,3379,47,14,9,,439.0,2971742.0,CURRENT_NATIONAL_PLAYER
228727,14162,95,2,2,,16111.0,2676331.0,CURRENT_NATIONAL_PLAYER
228912,3380,0,0,0,,,,RECENT_NATIONAL_PLAYER
228948,3262,28,0,15,,495.0,3094886.0,RECENT_NATIONAL_PLAYER
229012,10831,0,0,0,,,,RETIRED_NATIONAL_PLAYER
229012,10844,3,0,0,,,,RETIRED_NATIONAL_PLAYER
229012,14635,7,0,0,,38283.0,3931205.0,RECENT_NATIONAL_PLAYER
229081,3582,80,0,1,,552.0,2524539.0,RECENT_NATIONAL_PLAYER
229604,3437,6,0,12,,62271.0,3055007.0,CURRENT_NATIONAL_PLAYER
229695,16854,1,0,19,,21198.0,2558120.0,RETIRED_NATIONAL_PLAYER
229766,3468,4,0,11,,16090.0,4284249.0,RECENT_NATIONAL_PLAYER
229970,3864,23,3,8,,451.0,2429587.0,RECENT_NATIONAL_PLAYER
230030,6219,24,5,10,,1550.0,3495477.0,CURRENT_NATIONAL_PLAYER
230457,16371,4,0,2,,5629.0,3905160.0,RETIRED_NATIONAL_PLAYER
230457,16372,0,0,0,,,982113.0,RETIRED_NATIONAL_PLAYER
230457,16374,1,0,13,,10104.0,2510664.0,RETIRED_NATIONAL_PLAYER
230457,23137,0,0,0,,5629.0,978807.0,RETIRED_NATIONAL_PLAYER
230457,30503,3,0,17,,17517.0,3877639.0,RETIRED_NATIONAL_PLAYER
230457,31372,6,1,17,,,,RETIRED_NATIONAL_PLAYER
230784,3441,51,14,0,,5232.0,2627136.0,CURRENT_NATIONAL_PLAYER
230937,5598,7,1,17,,1562.0,4233115.0,RECENT_NATIONAL_PLAYER
231289,3300,22,3,16,,782.0,3652137.0,RECENT_NATIONAL_PLAYER
231425,15738,43,6,22,,50825.0,3192357.0,CURRENT_NATIONAL_PLAYER
231572,3300,44,0,2,,782.0,2429572.0,RECENT_NATIONAL_PLAYER
232219,32364,31,2,17,,48935.0,3015955.0,RECENT_NATIONAL_PLAYER
232320,3381,0,0,6,,,,RECENT_NATIONAL_PLAYER
232418,3503,81,15,8,,9865.0,3283405.0,CURRENT_NATIONAL_PLAYER
232964,16783,15,2,0,,9253.0,2619642.0,RETIRED_NATIONAL_PLAYER
233782,3670,57,2,0,,16268.0,3281296.0,CURRENT_NATIONAL_PLAYER
234189,3672,84,22,7,,5914.0,2504458.0,CURRENT_NATIONAL_PLAYER
234509,3434,50,0,23,,706.0,2971919.0,CURRENT_NATIONAL_PLAYER
234523,3581,41,6,9,,29721.0,2302490.0,CURRENT_NATIONAL_PLAYER
23476,16783,7,0,0,,,,RETIRED_NATIONAL_PLAYER
23476,20901,5,0,0,,,,RETIRED_NATIONAL_PLAYER
23476,20902,12,1,0,,,,RETIRED_NATIONAL_PLAYER
234787,3300,2,0,23,,782.0,2638016.0,RETIRED_NATIONAL_PLAYER
234787,16373,2,1,9,,16336.0,2304527.0,RETIRED_NATIONAL_PLAYER
234787,16374,3,2,21,,10104.0,3319618.0,RETIRED_NATIONAL_PLAYER
234787,53246,1,0,21,,10104.0,2676908.0,RETIRED_NATIONAL_PLAYER
234787,53807,1,0,0,,10104.0,3666552.0,RETIRED_NATIONAL_PLAYER
234803,3380,84,4,3,,455.0,2445502.0,CURRENT_NATIONAL_PLAYER
234811,3300,1,0,22,,782.0,3577695.0,CURRENT_NATIONAL_PLAYER
235355,6187,17,5,12,,,,RECENT_NATIONAL_PLAYER
235412,3575,34,3,18,,,3833147.0,CURRENT_NATIONAL_PLAYER
235767,3380,16,2,15,,645.0,3018178.0,CURRENT_NATIONAL_PLAYER
235755,9110,24,0,13,,4346.0,2547169.0,RECENT_NATIONAL_PLAYER
236045,5704,45,13,20,,780.0,2768199.0,CURRENT_NATIONAL_PLAYER
236490,3444,46,0,2,,824.0,2923442.0,CURRENT_NATIONAL_PLAYER
236598,14635,42,3,15,,,914449.0,RECENT_NATIONAL_PLAYER
237011,17761,7,3,14,,85865.0,4084380.0,RECENT_NATIONAL_PLAYER
237662,3384,79,21,7,,1315.0,2528454.0,CURRENT_NATIONAL_PLAYER
237669,3384,3,0,11,,3240.0,4244685.0,RECENT_NATIONAL_PLAYER
237846,14162,6,0,7,,5365.0,4430660.0,CURRENT_NATIONAL_PLAYER
237852,5598,19,1,8,,24190.0,3625714.0,CURRENT_NATIONAL_PLAYER
238055,3300,25,0,24,,2594.0,2438029.0,RETIRED_NATIONAL_PLAYER
238223,3439,29,0,23,,6623.0,2838811.0,RECENT_NATIONAL_PLAYER
23847,16783,8,0,0,,,2977135.0,RETIRED_NATIONAL_PLAYER
23847,20901,6,0,0,,,,RETIRED_NATIONAL_PLAYER
23847,20902,15,0,0,,,,RETIRED_NATIONAL_PLAYER
238407,3440,65,24,7,,2643.0,2695278.0,CURRENT_NATIONAL_PLAYER
238639,3955,61,22,9,,34697.0,3541506.0,CURRENT_NATIONAL_PLAYER
238809,9534,10,0,2,,6517.0,2319617.0,RETIRED_NATIONAL_PLAYER
238809,16817,3,0,2,,533.0,3117821.0,RETIRED_NATIONAL_PLAYER
238809,53982,34,1,2,,3078.0,3148802.0,RECENT_NATIONAL_PLAYER
23892,3614,54,4,3,,,2299534.0,RETIRED_NATIONAL_PLAYER
238947,11947,4,0,0,,20218.0,2926397.0,RETIRED_NATIONAL_PLAYER
238947,13497,4,0,0,,1837.0,4350458.0,CURRENT_NATIONAL_PLAYER
238947,21100,7,0,0,,15620.0,2561768.0,RETIRED_NATIONAL_PLAYER
238947,21426,8,1,6,,7487.0,2536783.0,RETIRED_NATIONAL_PLAYER
238947,21746,8,0,0,,2274.0,2363710.0,RETIRED_NATIONAL_PLAYER
238947,23133,21,3,5,,2274.0,2254449.0,RETIRED_NATIONAL_PLAYER
238947,23243,5,1,0,,,,RETIRED_NATIONAL_PLAYER
239183,37574,88,8,10,,31961.0,2375519.0,RECENT_NATIONAL_PLAYER
239527,3394,15,2,9,,12476.0,3941526.0,CURRENT_NATIONAL_PLAYER
239647,3955,14,3,0,,102445.0,3845812.0,RECENT_NATIONAL_PLAYER
239743,3442,50,3,19,,4119.0,2984659.0,CURRENT_NATIONAL_PLAYER
239802,11953,64,4,23,,18499.0,2429437.0,RECENT_NATIONAL_PLAYER
239941,3503,42,6,17,,2858.0,3193340.0,RECENT_NATIONAL_PLAYER
239962,3503,28,2,3,,9865.0,2921766.0,RECENT_NATIONAL_PLAYER
240263,5709,13,0,4,,7842.0,2754395.0,RETIRED_NATIONAL_PLAYER
240263,5710,2,0,4,,7842.0,2619861.0,RETIRED_NATIONAL_PLAYER
240306,3300,82,25,8,,782.0,2969738.0,CURRENT_NATIONAL_PLAYER
240414,3376,3,0,12,,524.0,3131130.0,CURRENT_NATIONAL_PLAYER
240692,5129,35,2,0,,31273.0,3547828.0,CURRENT_NATIONAL_PLAYER
240752,32364,22,9,19,,48935.0,3015978.0,CURRENT_NATIONAL_PLAYER
240918,26471,8,0,0,,,,RETIRED_NATIONAL_PLAYER
240918,31919,1,0,0,,16560.0,2725703.0,RETIRED_NATIONAL_PLAYER
240918,36495,12,2,0,,16560.0,4497728.0,RETIRED_NATIONAL_PLAYER
240918,38018,4,0,0,,,,RETIRED_NATIONAL_PLAYER
241641,3300,103,14,10,,782.0,2549775.0,CURRENT_NATIONAL_PLAYER
24180,3503,104,6,3,,2196.0,2315607.0,RETIRED_NATIONAL_PLAYER
24180,24965,2,0,0,,2590.0,1159662.0,RETIRED_NATIONAL_PLAYER
242063,3445,26,7,17,,3354.0,3485747.0,CURRENT_NATIONAL_PLAYER
242089,3445,13,0,1,,3354.0,3495291.0,CURRENT_NATIONAL_PLAYER
242631,3444,80,10,17,,3631.0,2632032.0,CURRENT_NATIONAL_PLAYER
242632,3443,70,2,6,,8275.0,2932449.0,CURRENT_NATIONAL_PLAYER
242606,3509,44,0,6,,599.0,3255867.0,CURRENT_NATIONAL_PLAYER
242846,16299,4,0,0,,,,RETIRED_NATIONAL_PLAYER
243028,3442,71,1,5,,4119.0,2644367.0,CURRENT_NATIONAL_PLAYER
243188,3503,34,2,10,,9865.0,2758596.0,CURRENT_NATIONAL_PLAYER
243188,24965,12,3,22,,2858.0,2558156.0,RETIRED_NATIONAL_PLAYER
243188,25723,1,0,0,,8140.0,2265559.0,RETIRED_NATIONAL_PLAYER
243188,25960,10,4,8,,22948.0,2502591.0,RETIRED_NATIONAL_PLAYER
243188,30430,2,0,0,,22948.0,2488219.0,RETIRED_NATIONAL_PLAYER
243239,24965,7,0,0,,7962.0,2459906.0,RETIRED_NATIONAL_PLAYER
243239,25723,3,3,0,,,,RETIRED_NATIONAL_PLAYER
243239,25792,12,2,10,,,,RETIRED_NATIONAL_PLAYER
243239,25960,19,4,0,,22948.0,2502591.0,RETIRED_NATIONAL_PLAYER
243239,30430,4,1,0,,,,RETIRED_NATIONAL_PLAYER
243239,34689,5,2,0,,,,RETIRED_NATIONAL_PLAYER
243239,41864,0,0,9,,,,RETIRED_NATIONAL_PLAYER
243225,3503,7,1,11,,16220.0,3117505.0,RECENT_NATIONAL_PLAYER
243298,3577,50,16,10,,2548.0,2508627.0,CURRENT_NATIONAL_PLAYER
243591,3700,2,0,12,,44212.0,4586998.0,CURRENT_NATIONAL_PLAYER
243633,3854,16,1,0,,23679.0,3025944.0,CURRENT_NATIONAL_PLAYER
243714,3377,59,8,7,,1229.0,2619640.0,CURRENT_NATIONAL_PLAYER
243770,3384,3,0,26,,3240.0,4571973.0,RECENT_NATIONAL_PLAYER
243770,28076,5,1,0,,,,RETIRED_NATIONAL_PLAYER
243879,3854,15,0,18,,28090.0,4083718.0,RECENT_NATIONAL_PLAYER
243856,3384,13,5,19,,1315.0,3131168.0,CURRENT_NATIONAL_PLAYER
244130,6187,15,1,11,,17919.0,3281326.0,RECENT_NATIONAL_PLAYER
244260,3380,0,0,12,,,,RECENT_NATIONAL_PLAYER
244271,3699,9,0,4,,63932.0,3941438.0,CURRENT_NATIONAL_PLAYER
244940,3381,24,0,5,,134.0,3777947.0,CURRENT_NATIONAL_PLAYER
244940,3817,15,1,13,,134.0,3254264.0,RETIRED_NATIONAL_PLAYER
245014,5148,73,18,10,,4266.0,2429429.0,CURRENT_NATIONAL_PLAYER
245337,3505,46,3,5,,2544.0,2812967.0,RECENT_NATIONAL_PLAYER
245537,3614,53,5,0,,1231.0,2385559.0,CURRENT_NATIONAL_PLAYER
245537,23101,1,0,0,,3998.0,2270545.0,RETIRED_NATIONAL_PLAYER
245765,13497,0,0,0,,,,CURRENT_NATIONAL_PLAYER
24589,3509,43,3,20,,262.0,3540811.0,RETIRED_NATIONAL_PLAYER
246579,3442,17,3,8,,4119.0,2429519.0,CURRENT_NATIONAL_PLAYER
246596,9173,38,1,10,,2885.0,3131708.0,CURRENT_NATIONAL_PLAYER
246968,3375,5,2,9,,20031.0,4347242.0,RECENT_NATIONAL_PLAYER
247213,13674,0,0,0,,,,CURRENT_NATIONAL_PLAYER
247594,3702,37,0,1,,4025.0,2268905.0,RECENT_NATIONAL_PLAYER
247596,15359,17,0,22,,771.0,3926465.0,CURRENT_NATIONAL_PLAYER
247666,4311,0,0,0,,,,CURRENT_NATIONAL_PLAYER
247882,3815,34,9,7,,22022.0,2278764.0,RECENT_NATIONAL_PLAYER
248054,3580,75,1,8,,9158.0,2429330.0,RECENT_NATIONAL_PLAYER
248410,3449,57,12,10,,18478.0,2494608.0,CURRENT_NATIONAL_PLAYER
24846,3585,0,0,0,,,,RECENT_NATIONAL_PLAYER
248454,3446,20,0,1,,17072.0,3510061.0,CURRENT_NATIONAL_PLAYER
248732,3442,17,0,3,,4119.0,2633012.0,RECENT_NATIONAL_PLAYER
249030,3468,30,4,16,,16090.0,3254347.0,RECENT_NATIONAL_PLAYER
249102,3557,17,1,14,,2451.0,3304907.0,CURRENT_NATIONAL_PLAYER
249157,3443,37,8,9,,8275.0,2840020.0,CURRENT_NATIONAL_PLAYER
249360,3582,8,1,8,,552.0,3023088.0,CURRENT_NATIONAL_PLAYER
249271,3582,76,1,6,,552.0,3042391.0,RECENT_NATIONAL_PLAYER
249565,3382,79,12,8,,4328.0,2769751.0,CURRENT_NATIONAL_PLAYER
249730,3700,57,2,3,,10838.0,2806149.0,CURRENT_NATIONAL_PLAYER
249994,3300,3,0,12,,4328.0,3941674.0,CURRENT_NATIONAL_PLAYER
25007,5148,12,0,19,,4266.0,2429331.0,RETIRED_NATIONAL_PLAYER
250358,13485,50,9,0,,38332.0,2515876.0,CURRENT_NATIONAL_PLAYER
250574,16338,2,2,10,,3628.0,2630117.0,RETIRED_NATIONAL_PLAYER
250638,3434,56,0,19,,65.0,2632047.0,RECENT_NATIONAL_PLAYER
250870,3499,6,0,1,,22939.0,3281321.0,RECENT_NATIONAL_PLAYER
250845,3449,96,8,2,,2917.0,2303494.0,RECENT_NATIONAL_PLAYER
250945,15232,20,8,8,,18641.0,4169287.0,RECENT_NATIONAL_PLAYER
251029,3669,41,4,11,,2707.0,2805317.0,CURRENT_NATIONAL_PLAYER
251074,13974,2,0,5,,,,RECENT_NATIONAL_PLAYER
251075,3381,55,2,2,,805.0,2991010.0,CURRENT_NATIONAL_PLAYER
251106,3381,34,3,9,,253.0,2533015.0,RECENT_NATIONAL_PLAYER
251299,3262,0,0,21,,,,CURRENT_NATIONAL_PLAYER
251295,3446,13,0,17,,8649.0,4295673.0,CURRENT_NATIONAL_PLAYER
251322,3384,0,0,21,,,,RECENT_NATIONAL_PLAYER
251448,3580,52,1,4,,9158.0,2683930.0,CURRENT_NATIONAL_PLAYER
251664,3299,7,1,14,,3358.0,3941438.0,RECENT_NATIONAL_PLAYER
251813,3557,9,0,24,,19838.0,4347239.0,CURRENT_NATIONAL_PLAYER
251912,3444,43,1,6,,824.0,2843959.0,RECENT_NATIONAL_PLAYER
252345,3557,29,5,13,,2451.0,2814875.0,CURRENT_NATIONAL_PLAYER
252641,16783,6,4,0,,2898.0,2520492.0,RETIRED_NATIONAL_PLAYER
252712,24965,16,4,0,,,,RETIRED_NATIONAL_PLAYER
252712,25960,4,0,0,,8138.0,2368121.0,RETIRED_NATIONAL_PLAYER
252712,41864,0,0,0,,,,RETIRED_NATIONAL_PLAYER
2530,3582,4,0,0,,17100.0,4311124.0,RETIRED_NATIONAL_PLAYER
253159,3557,1,0,4,,,4249635.0,RECENT_NATIONAL_PLAYER
253267,23243,6,1,10,,31876.0,2573594.0,RETIRED_NATIONAL_PLAYER
253819,9110,45,9,17,,2856.0,3131721.0,RECENT_NATIONAL_PLAYER
254358,5704,47,0,6,,4284.0,2500850.0,CURRENT_NATIONAL_PLAYER
254985,3561,26,3,15,,3158.0,3149772.0,RECENT_NATIONAL_PLAYER
254985,5148,2,0,21,,4266.0,2581076.0,RETIRED_NATIONAL_PLAYER
254961,5673,39,0,23,,2276.0,2994210.0,CURRENT_NATIONAL_PLAYER
25521,9534,1,0,0,,3078.0,1153680.0,RETIRED_NATIONAL_PLAYER
25521,16817,13,1,0,,7610.0,1153552.0,RETIRED_NATIONAL_PLAYER
25521,19429,5,0,0,,,,RETIRED_NATIONAL_PLAYER
255423,16299,0,0,0,,2089.0,2364313.0,RETIRED_NATIONAL_PLAYER
255508,3441,22,2,0,,9029.0,3926409.0,CURRENT_NATIONAL_PLAYER
25557,3375,180,23,15,,624.0,2315760.0,RETIRED_NATIONAL_PLAYER
255679,3509,31,1,3,,176.0,2676912.0,RECENT_NATIONAL_PLAYER
255731,3864,10,0,20,,20850.0,3716441.0,RECENT_NATIONAL_PLAYER
